utterance,response,speaker,responder,error,age,response_time,utterance_time,past_tense,plural,overreg,overlap,source_file,error_type,rl
we got lotsa things haven't we,yes,CHI,MOT,TRUE,36,0.4109999999999445,1.9790000000000418,TRUE,FALSE,FALSE,FALSE,fraser/3-00-27b.xml,other error,1
these long screws,yeah we're gonna going to use them again in a minute,CHI,MOT,FALSE,36,-0.2560000000000855,1.8579999999999472,FALSE,TRUE,FALSE,TRUE,fraser/3-00-27b.xml,no error,12
look the cat eated that thing,did it,CHI,MOT,TRUE,36,0.2549999999996544,3.3090000000001965,TRUE,FALSE,TRUE,FALSE,fraser/3-00-27b.xml,overregularization,2
I runned on the white bit,you did,CHI,MOT,TRUE,36,0.06899999999995998,2.369000000000142,TRUE,FALSE,TRUE,FALSE,fraser/3-00-27b.xml,overregularization,2
weren't you Mum,we have,CHI,MOT,FALSE,36,0.13999999999987267,1.2770000000000437,TRUE,FALSE,FALSE,FALSE,fraser/3-00-27b.xml,no error,2
where did you bought those,got them from the shops,CHI,MOT,TRUE,36,0.028999999999996362,1.6720000000000255,TRUE,FALSE,FALSE,FALSE,fraser/3-00-29a.xml,other error,5
did he didn't want to play with me anymore,no,CHI,MOT,TRUE,36,0.011999999999716238,2.9830000000001746,TRUE,FALSE,FALSE,FALSE,fraser/3-00-29a.xml,other error,1
this one got puddle,we've got lots of things in here but Jwww doesn't sleep in here anymore does he,CHI,MOT,TRUE,36,0.18499999999994543,1.6489999999998872,TRUE,FALSE,FALSE,FALSE,fraser/3-00-29a.xml,other error,18
then then we slept in this bed didn't we,did she sleep up there,CHI,MOT,TRUE,36,0,4.829999999999927,TRUE,FALSE,FALSE,FALSE,fraser/3-00-29a.xml,other error,5
you runned on crocodile lake,again,CHI,MOT,TRUE,36,0.24299999999993815,2.2409999999999854,TRUE,FALSE,TRUE,FALSE,fraser/3-00-29b.xml,overregularization,1
the but the wind breaked it,no you broke it,CHI,MOT,TRUE,36,0.03499999999996817,2.5779999999999745,TRUE,FALSE,TRUE,FALSE,fraser/3-00-29b.xml,overregularization,4
no the wind blowed it away,no I think you were coloring with it and you broke it Fraser,CHI,MOT,TRUE,36,0.4639999999999418,2.4500000000000455,TRUE,FALSE,TRUE,FALSE,fraser/3-00-29b.xml,overregularization,13
that sound came with the owl and the pussycat,the sound,CHI,MOT,TRUE,36,0.9490000000000691,3.4479999999998654,TRUE,FALSE,FALSE,FALSE,fraser/3-00-29b.xml,other error,2
two cheeks,and lovely ears,CHI,MOT,FALSE,36,-0.8249999999998181,0.8249999999998181,FALSE,TRUE,FALSE,TRUE,fraser/3-00-29b.xml,no error,3
and lovely foots,and lovely feet,CHI,MOT,TRUE,36,0.011999999999943611,1.3109999999999218,FALSE,TRUE,TRUE,FALSE,fraser/3-00-29b.xml,overregularization,3
someone breaked it,yeah I know,CHI,MOT,TRUE,36,0.03499999999985448,1.6019999999998618,TRUE,FALSE,TRUE,FALSE,fraser/3-00-29b.xml,overregularization,3
I goed in that boat with Daddy and I goed that boat with you,yeah,CHI,MOT,TRUE,36,0.023000000000138243,4.2150000000001455,TRUE,FALSE,TRUE,FALSE,fraser/3-00-29b.xml,overregularization,1
rides,yeah,CHI,MOT,FALSE,36,0,0.8130000000001019,FALSE,TRUE,FALSE,TRUE,fraser/3-00-29b.xml,no error,1
did he Jwww didn't want to go in there did he,no he didn't did he,CHI,MOT,TRUE,36,0,3.3089999999997417,TRUE,FALSE,FALSE,FALSE,fraser/3-00-29b.xml,other error,6
Jwww goed on water ride didn't he,he did in the end yeah,CHI,MOT,TRUE,36,0.29399999999986903,2.5779999999999745,TRUE,FALSE,TRUE,FALSE,fraser/3-00-29b.xml,overregularization,6
I done the outside now I gonna going to do the inside,now you're gonna going to do the inside,CHI,MOT,TRUE,36,0.07900000000017826,3.4479999999998654,TRUE,FALSE,FALSE,FALSE,fraser/3-00-29b.xml,other error,9
when you were little girl,yeah when I was a little girl like you Mummy used to have this book,CHI,MOT,TRUE,36,0.0749999999998181,1.5440000000000964,TRUE,FALSE,FALSE,FALSE,fraser/3-00-30a.xml,other error,15
xxx gone,it's all gone now,CHI,MOT,FALSE,36,0.047000000000025466,1.009999999999991,TRUE,FALSE,FALSE,FALSE,fraser/3-00-30a.xml,no error,5
my socks,filthy aren't they,CHI,MOT,FALSE,36,-0.5219999999999345,1.0209999999997308,FALSE,TRUE,FALSE,TRUE,fraser/3-00-30a.xml,no error,4
he he threw the candle then he xxx,he threw the candles,CHI,MOT,TRUE,36,-0.7270000000003165,3.599999999999909,TRUE,FALSE,FALSE,TRUE,fraser/3-00-30a.xml,other error,4
got,might have to put a belt on you as well,CHI,MOT,TRUE,36,-0.4519999999999982,0.556999999999988,TRUE,FALSE,FALSE,TRUE,fraser/3-00-30b.xml,other error,10
it got a trunk didn't it,it did didn't it,CHI,MOT,TRUE,36,0.023000000000024556,2.4150000000000773,TRUE,FALSE,FALSE,FALSE,fraser/3-00-30b.xml,other error,5
did did did I lick it when I when I goed in the kitchen,did you like it,CHI,MOT,TRUE,36,1.0650000000000546,5.341000000000008,TRUE,FALSE,TRUE,FALSE,fraser/3-00-30b.xml,overregularization,4
when I goed in the kitchen,what the cheese,CHI,MOT,TRUE,36,0.011999999999943611,1.788000000000011,TRUE,FALSE,TRUE,FALSE,fraser/3-00-30b.xml,overregularization,3
the man taked my bouncy castle didn't he,he did yeah,CHI,MOT,TRUE,36,0,3.4950000000001182,TRUE,FALSE,TRUE,FALSE,fraser/3-00-30b.xml,overregularization,3
lots lots lots colors don't I,yeah,CHI,MOT,TRUE,36,0.26700000000005275,3.0419999999999163,FALSE,TRUE,FALSE,FALSE,fraser/3-00-30b.xml,other error,1
because I'm scared,oh Fraser,CHI,MOT,FALSE,36,-0.6039999999998145,1.568000000000211,TRUE,FALSE,FALSE,TRUE,fraser/3-00-30b.xml,no error,2
I'm stayed here,can you just get up a minute,CHI,MOT,TRUE,36,0.6149999999997817,2.925999999999931,TRUE,FALSE,FALSE,FALSE,fraser/3-00-30b.xml,other error,7
no he got three eyes,oh who's got three eyes,CHI,MOT,TRUE,37,-0.20899999999983265,1.719000000000051,FALSE,TRUE,FALSE,TRUE,fraser/3-01-00a.xml,other error,6
and and you would be cross didn't you,yes I would be cross,CHI,MOT,TRUE,37,0.02400000000000091,2.901999999999987,TRUE,FALSE,FALSE,FALSE,fraser/3-01-02b.xml,other error,5
but when I go growed up I can be space explorer,when you grow up you can be what,CHI,MOT,TRUE,37,0.18999999999999773,5.432999999999993,TRUE,FALSE,FALSE,FALSE,fraser/3-01-02b.xml,other error,8
no you didn't,yes I did,CHI,MOT,FALSE,37,0.023000000000024556,1.8920000000000528,TRUE,FALSE,FALSE,FALSE,fraser/3-01-02b.xml,no error,3
did you didn't do Strum,no I didn't do Strum,CHI,MOT,TRUE,37,0.047000000000025466,2.2289999999998145,TRUE,FALSE,FALSE,FALSE,fraser/3-01-02b.xml,other error,6
I had big Macdonalds,what did you have,CHI,MOT,TRUE,37,0.057999999999992724,2.298999999999978,TRUE,FALSE,FALSE,FALSE,fraser/3-01-02b.xml,other error,4
I knew you you were blame Jwww,I'm not blaming Jwww,CHI,MOT,TRUE,37,1.8159999999998035,2.5419999999999163,TRUE,FALSE,FALSE,FALSE,fraser/3-01-02b.xml,other error,5
did you caught me,I did,CHI,MOT,TRUE,37,0.08200000000002206,1.2299999999999898,TRUE,FALSE,FALSE,FALSE,fraser/3-01-03a.xml,other error,2
did you told me it's purple,mhm hm,CHI,MOT,TRUE,37,0.02400000000000091,2.5540000000000873,TRUE,FALSE,FALSE,FALSE,fraser/3-01-03a.xml,other error,2
did Daddy and me drew it,yeah you and Daddy drew that didn't you,CHI,MOT,TRUE,37,0.02500000000009095,2.995999999999867,TRUE,FALSE,FALSE,FALSE,fraser/3-01-03a.xml,other error,9
hey it stuck to me hand,it stuck on your hand,CHI,MOT,TRUE,37,0.16800000000012005,2.49599999999964,TRUE,FALSE,FALSE,FALSE,fraser/3-01-03a.xml,other error,5
